"codigo";"Marca";"descripcion";"cantidad";"precio"
"498";"(Ref: 560253)";"Buddy Pet";"Tablero de Rasguño para Gato Forma de Ratón";"";"$6.890"
"499";"(Ref: 339709)";"Whiskas";"Alimento para Gatos Pollo y Leche Whiskas Saco";"3 Kg";"$7.150"
"500";"(Ref: 255117)";"Whiskas";"Whiskas Atún y Sardina Whiskas Saco";"3 Kg";"$7.150"
"501";"(Ref: 656254)";"Bionic";"Alimento Gato Adulto Sabores Marinos";"3 Kg";"$7.390"
"502";"(Ref: 560254)";"Buddy Pet";"Tablero de Rasguño para Gato Forma de Pescado";"";"$7.890"
"503";"(Ref: 268220)";"Champion Cat";"Alimento Seco para Gatos Sabor Original Bolsa";"3 Kg";"$8.090"
"504";"(Ref: 236324)";"Drag Pharma";"Fiprodrag Gatos";"0.5 ml";"$8.390"
"505";"(Ref: 690866)";"Champion Cat";"Arena Sanitaria para Gato Ecoplus";"3,6 Kg";"$8.790"
"506";"(Ref: 640359)";"Cat Chow";"Alimento Seco para Gato Adulto Carne";"3 Kg";"$9.250"
"507";"(Ref: 613425)";"Purina One";"Alimento Seco Gato Metabolismo Saludable Sabor Pavo";"1600 g";"$9.390"
"508";"(Ref: 613419)";"Purina One";"Alimento Seco Gatito Fórmula Saludable Sabor Pollo";"1600 g";"$9.390"
"509";"(Ref: 613421)";"Purina One";"Alimento Seco Gato Sabor Salmón y Atún";"1600 g";"$9.390"
"510";"(Ref: 613423)";"Purina One";"Alimento Seco Gato Sistema Sensible Sabor Pollo";"1600 g";"$9.390"
"511";"(Ref: 670291)";"Cat Chow";"Alimento Seco Gato Esterilizado Bolsa";"3 Kg";"$10.450"
"512";"(Ref: 670290)";"Cat Chow";"Alimento Seco para Gatitos De 1 a 12 Meses";"3 Kg";"$11.490"
"513";"(Ref: 665420)";"Bionic";"Alimento Gato Adulto Sabores Marinos";"8 Kg";"$13.990"
"514";"(Ref: 254285)";"Whiskas";"Alimento Seco Sabor Atún y Sardina para Gato Bolsa";"6 Kg";"$15.390"
"515";"(Ref: 613422)";"Purina One";"Alimento Seco Gato Sabor Salmón y Atún";"3,17 Kg";"$15.650"
"516";"(Ref: 613424)";"Purina One";"Alimento Seco Gato Sistema Sensible Sabor Pollo";"3,17 Kg";"$15.650"
"517";"(Ref: 236712)";"Master Cat";"Alimento Seco Para Gato Adulto Sabor Pollo Bolsa";"8 Kg";"$17.590"
"518";"(Ref: 467345)";"Loops";"Viruta Vegetal para Animales Bolsa";"2 Kg";"$1.590"
"519";"(Ref: 269854)";"Mini Pets";"Alimento para Conejos, Chinchillas y Cuyes";"1 Kg";"$1.250"
"520";"(Ref: 269864)";"Mini Pets";"Alimento Hámsters y Jerbos Bolsa";"500 g";"$990"
"521";"(Ref: 269819)";"Mini Pets";"Alimento para Canarios Bolsa";"500 g";"$1.090"
"522";"(Ref: 269808)";"Mini Pets";"Alimento para Catitas Bolsa";"500 g";"$1.090"
"523";"(Ref: 269841)";"Mini Pets";"Semillas de Alpiste Seleccionadas Bolsa";"500 g";"$1.250"
"524";"(Ref: 269831)";"Mini Pets";"Semillas de Maravilla Seleccionadas Bolsa";"500 g";"$1.250"
"525";"(Ref: 269875)";"Mini Pets";"Viruta para Mascotas Bolsa";"800 g";"$1.390"
"526";"(Ref: 467351)";"Loops";"Alimento para Conejos Bolsa";"1 Kg";"$1.490"
"527";"(Ref: 467349)";"Loops";"Alimento Completo para Canarios Bolsa";"1 Kg";"$1.790"
"528";"(Ref: 467348)";"Loops";"Alimento Alpiste Bolsa";"1 Kg";"$1.990"
"529";"(Ref: 467350)";"Loops";"Alimentos para Catitas Bolsa";"1 Kg";"$1.990"
"530";"(Ref: 467353)";"Loops";"Alimento para Hamsters y Jerbos Bolsa";"1 Kg";"$1.990"
"531";"(Ref: 646874)";"Buddy Pet";"Alimento para Peces - Basic";"50 g";"$3.790"
